XM_011427083.3	sp	Q7ZYQ3	CEPT1_XENLA	53.512	299	139	0	104	1000	114	412	2.48e-95	307
XM_011427084.3	sp	Q6P877	ADRM1_XENTR	63.584	173	53	4	41	541	1	169	1.54e-66	221
XM_011427084.3	sp	Q6P877	ADRM1_XENTR	66.116	121	40	1	788	1147	259	379	1.45e-27	117
XM_011427109.3	sp	Q9PU85	PIM3_COTJA	66.038	265	89	1	225	1016	32	296	1.61e-123	375
XM_011427111.3	sp	Q9PU85	PIM3_COTJA	66.038	265	89	1	159	950	32	296	3.17e-123	373
XM_011427114.3	sp	Q7ZVK3	SIR2_DANRE	50.760	329	156	4	445	1425	39	363	1.32e-110	343
XM_011427115.3	sp	Q8N895	ZN366_HUMAN	54.755	347	151	4	1684	2709	215	560	1.14e-121	398
XM_011427116.3	sp	Q8N895	ZN366_HUMAN	47.550	347	120	7	1690	2547	215	560	2.42e-90	311
XM_011427135.3	sp	Q1RLY6	KMO_DANRE	44.366	426	233	4	944	2215	7	430	6.76e-127	395
XM_011427136.3	sp	E9PTA2	TRPM2_RAT	25.538	650	355	22	1394	3136	486	1075	2.39e-40	167
XM_011427137.3	sp	E9PTA2	TRPM2_RAT	25.538	650	355	22	1360	3102	486	1075	2.35e-40	167
XM_011427138.3	sp	Q8R4D5	TRPM8_MOUSE	25.549	501	283	14	1636	2922	538	1020	4.13e-34	146
XM_011427164.3	sp	Q5ZI57	TPPC3_CHICK	74.444	180	46	0	143	682	1	180	9.97e-99	293
XM_011427170.3	sp	Q3SWY8	ZUP1_BOVIN	43.455	382	186	8	1440	2516	194	568	1.03e-92	308
XM_011427171.3	sp	P91931	DCAM_DROME	47.126	348	150	6	77	1069	8	338	7.58e-96	305
XM_011427172.3	sp	P91931	DCAM_DROME	47.813	343	151	6	77	1054	8	339	7.63e-97	307
XM_011427173.3	sp	P91931	DCAM_DROME	49.401	334	150	5	77	1027	8	339	8.23e-101	317
XM_011427177.3	sp	O00602	FCN1_HUMAN	42.328	189	103	3	1000	1548	133	321	3.69e-40	154
XM_011427178.3	sp	Q4A3R3	DMBT1_PIG	56.731	104	43	2	688	996	229	331	2.72e-28	120
XM_011427178.3	sp	Q4A3R3	DMBT1_PIG	56.731	104	43	2	688	996	377	479	2.72e-28	120
XM_011427178.3	sp	Q4A3R3	DMBT1_PIG	57.692	104	42	2	688	996	81	183	6.72e-28	119
XM_011427178.3	sp	Q4A3R3	DMBT1_PIG	50.926	108	46	3	688	996	631	736	1.79e-23	106
XM_011427180.3	sp	P20481	BUCC_APLCA	55.479	146	64	1	369	806	335	479	3.44e-37	147
XM_011427180.3	sp	P20481	BUCC_APLCA	42.437	238	82	6	420	1016	201	422	1.74e-36	145
XM_011427180.3	sp	P20481	BUCC_APLCA	43.299	194	106	2	267	848	28	217	3.79e-36	144
XM_011427180.3	sp	P20481	BUCC_APLCA	42.180	211	93	4	420	1016	131	324	4.64e-34	138
XM_011427180.3	sp	P20481	BUCC_APLCA	44.134	179	85	2	420	914	323	500	4.15e-32	132
XM_011427180.3	sp	P20481	BUCC_APLCA	51.408	142	68	1	432	857	121	261	1.27e-31	131
XM_011427223.3	sp	Q5U4W1	LZTS2_XENLA	30.056	356	226	4	1337	2371	312	655	3.79e-23	109
XM_011427225.3	sp	Q5U4W1	LZTS2_XENLA	30.056	356	226	4	1171	2205	312	655	3.50e-23	109
XM_011427234.3	sp	Q9JIW4	DPOLM_MOUSE	33.463	514	287	9	203	1726	31	495	1.07e-96	315
XM_011427253.3	sp	P43147	EMPA_VIBAN	33.151	549	334	17	125	1723	27	558	9.95e-80	270
XM_011427259.3	sp	Q9UHY8	FEZ2_HUMAN	40.000	355	197	6	79	1116	6	353	4.42e-49	181
XM_011427260.3	sp	Q8VE97	SRSF4_MOUSE	74.317	183	37	2	133	681	3	175	7.90e-78	259
XM_011427261.3	sp	Q8VE97	SRSF4_MOUSE	77.528	178	35	2	133	666	3	175	1.00e-80	266
XM_011427262.3	sp	Q5SPB6	CHAC1_DANRE	37.640	178	102	3	140	667	15	185	2.81e-37	135
XM_011427263.3	sp	Q5SPB6	CHAC1_DANRE	35.714	196	113	5	4	576	2	189	2.70e-33	123
XM_011427266.3	sp	E9PTA2	TRPM2_RAT	26.392	485	288	12	1723	3060	621	1075	5.76e-35	149
XM_011427312.3	sp	Q8BIE6	FRM4A_MOUSE	50.091	547	232	5	3816	5453	1	507	2.13e-154	511
XM_011427313.3	sp	Q8BIE6	FRM4A_MOUSE	53.516	512	232	4	3816	5348	1	507	2.01e-160	528
XM_011427314.3	sp	Q8BIE6	FRM4A_MOUSE	50.091	547	232	5	209	1846	1	507	3.68e-161	510
XM_011427315.3	sp	Q8BIE6	FRM4A_MOUSE	50.091	547	232	5	483	2120	1	507	3.88e-160	510
XM_011427316.3	sp	Q9P2Q2	FRM4A_HUMAN	49.819	552	236	5	133	1785	11	522	5.37e-162	512
XM_011427317.3	sp	Q8BIE6	FRM4A_MOUSE	50.091	547	232	5	3816	5453	1	507	1.16e-154	511
XM_011427318.3	sp	Q8VXZ0	NUD20_ARATH	37.063	286	166	3	531	1358	77	358	5.66e-53	187
XM_011427344.3	sp	O42574	ADRB1_XENLA	29.762	336	200	10	762	1691	15	340	4.69e-34	139
XM_011427350.3	sp	Q5RIC0	ELP3_DANRE	84.545	550	82	1	112	1761	1	547	0.0	977
XM_011427351.3	sp	Q5RA23	NFYC_PONAB	82.203	118	21	0	265	618	14	131	4.79e-59	206
XM_011427352.3	sp	Q5RA23	NFYC_PONAB	82.203	118	21	0	279	632	14	131	4.97e-59	206
XM_011427353.3	sp	O42574	ADRB1_XENLA	29.762	336	200	10	779	1708	15	340	4.73e-34	139
XM_011427367.3	sp	O42574	ADRB1_XENLA	29.762	336	200	10	1570	2499	15	340	6.20e-34	139
XM_011427371.3	sp	O42574	ADRB1_XENLA	29.762	336	200	10	767	1696	15	340	3.75e-34	139
XM_011427382.3	sp	Q29011	PGCA_PIG	35.135	148	78	5	316	753	2215	2346	1.02e-21	100
XM_011427384.3	sp	B2RPY5	GP161_MOUSE	31.025	361	223	7	569	1639	13	351	1.46e-35	147
XM_011427385.3	sp	B2RPY5	GP161_MOUSE	31.025	361	223	7	469	1539	13	351	2.42e-36	147
XM_011427386.3	sp	O42574	ADRB1_XENLA	28.763	372	225	12	758	1795	15	372	3.45e-34	139
XM_011427387.3	sp	B2RPY5	GP161_MOUSE	31.025	361	223	7	475	1545	13	351	2.46e-36	147
XM_011427396.3	sp	Q1EG27	MYO3B_MOUSE	44.740	751	380	12	180	2351	328	1070	0.0	614
XM_011427397.3	sp	Q1EG27	MYO3B_MOUSE	44.740	751	380	12	180	2351	328	1070	0.0	614
XM_011427398.3	sp	A9JRX0	MSL1_DANRE	44.167	120	63	2	1199	1549	348	466	5.35e-23	106
XM_011427405.3	sp	Q24372	LACH_DROME	30.877	285	185	5	292	1131	43	320	7.33e-33	133
XM_011427406.3	sp	A9JRX0	MSL1_DANRE	44.167	120	63	2	783	1133	348	466	6.32e-23	105
XM_011427407.3	sp	Q24372	LACH_DROME	30.877	285	185	5	291	1130	43	320	6.95e-33	133
XM_011427408.3	sp	Q24372	LACH_DROME	30.877	285	185	5	285	1124	43	320	4.76e-33	134
XM_011427409.3	sp	B2RR83	YTDC2_MOUSE	52.700	1389	612	14	251	4300	52	1434	0.0	1443
XM_011427411.3	sp	Q9V9W8	PYGO_DROME	70.455	88	26	0	745	1008	727	814	3.09e-29	129
XM_011427412.3	sp	Q4V8V2	NUD17_DANRE	43.522	301	152	7	90	983	6	291	3.38e-68	221
XM_011427414.3	sp	A6NMZ7	CO6A6_HUMAN	30.000	410	250	12	169	1383	610	987	4.30e-41	161
XM_011427414.3	sp	A6NMZ7	CO6A6_HUMAN	28.392	398	251	8	190	1383	433	796	5.02e-39	155
XM_011427414.3	sp	A6NMZ7	CO6A6_HUMAN	26.044	407	266	13	172	1383	802	1176	7.88e-32	134
XM_011427415.3	sp	P05099	MATN1_CHICK	28.117	409	240	13	259	1383	61	449	9.86e-37	145
XM_011427417.3	sp	A5WW08	CHFR_DANRE	35.616	365	198	6	116	1114	7	366	1.85e-61	223
XM_011427417.3	sp	A5WW08	CHFR_DANRE	47.716	197	94	5	1580	2155	442	634	2.18e-50	192
XM_011427421.3	sp	Q8CIW5	PEO1_MOUSE	41.653	605	306	14	804	2579	60	630	7.86e-119	385
XM_011427422.3	sp	Q8CIW5	PEO1_MOUSE	41.653	605	306	14	606	2381	60	630	2.05e-119	385
XM_011427428.3	sp	Q8CI78	RMND1_MOUSE	36.014	286	170	6	461	1303	172	449	3.23e-50	181
XM_011427429.3	sp	A6QPU5	SYDM_BOVIN	49.445	631	294	12	122	1951	5	631	0.0	612
XM_011427434.3	sp	Q9ES88	S13A2_MOUSE	42.382	571	296	10	382	2061	35	583	2.72e-103	337
XM_011427436.3	sp	Q9ES88	S13A2_MOUSE	42.531	569	296	10	376	2049	35	583	1.08e-103	337
XM_011427439.3	sp	Q86YT5	S13A5_HUMAN	41.176	578	272	11	695	2380	33	558	2.28e-108	353
XM_011427440.3	sp	P56839	PEPM_MYTED	87.372	293	37	0	227	1105	3	295	0.0	553
XM_011427452.3	sp	P17248	SYWC_BOVIN	72.637	402	109	1	127	1332	75	475	0.0	623
XM_011427455.3	sp	Q5U4U6	T23O_XENLA	39.823	339	187	5	252	1220	40	377	4.70e-70	234
XM_011427460.3	sp	Q18694	UN130_CAEEL	53.333	90	40	1	566	829	127	216	7.36e-24	106
XM_011427462.3	sp	Q9DA42	CMIP1_MOUSE	39.416	137	80	3	163	570	1	135	1.36e-23	98.6
XM_011427467.3	sp	Q8IY22	CMIP_HUMAN	60.185	324	128	1	1385	2353	450	773	2.32e-110	375
XM_011427467.3	sp	Q8IY22	CMIP_HUMAN	56.913	311	131	3	446	1378	49	356	3.77e-110	375
XM_011427472.3	sp	Q6NXM2	RCBT1_MOUSE	60.000	530	212	0	144	1733	1	530	0.0	638
XM_011427473.3	sp	Q2HJF3	ORC6_BOVIN	40.217	184	105	2	114	662	1	180	1.66e-34	131
XM_011427474.3	sp	Q32LE4	GGCT_BOVIN	42.424	165	86	2	60	542	13	172	1.35e-36	138
XM_011427475.3	sp	Q32LE4	GGCT_BOVIN	41.765	170	90	2	30	527	8	172	9.56e-38	141
XM_011427476.3	sp	Q13884	SNTB1_HUMAN	47.159	528	222	11	57	1502	22	538	9.64e-150	468
XM_011427477.2	sp	Q5R9K8	AR2BP_PONAB	62.759	145	54	0	142	576	3	147	6.49e-45	160
XM_011427478.3	sp	Q5R9K8	AR2BP_PONAB	62.759	145	54	0	327	761	3	147	1.11e-44	160
XM_011427481.3	sp	Q05975	RAB2_LYMST	99.465	187	1	0	110	670	1	187	3.04e-130	385
XM_011427483.3	sp	Q58CU2	E41L5_BOVIN	66.962	339	112	0	296	1312	40	378	3.31e-144	461
XM_011427489.3	sp	Q58CU2	E41L5_BOVIN	66.962	339	112	0	296	1312	40	378	4.09e-144	461
XM_011427491.3	sp	Q6NT55	CP4FN_HUMAN	42.184	467	252	7	207	1574	65	524	2.67e-114	356
XM_011427493.3	sp	Q6NT55	CP4FN_HUMAN	42.128	470	256	7	155	1540	65	526	2.35e-119	365
XM_011427494.3	sp	Q6NT55	CP4FN_HUMAN	40.512	469	262	7	204	1580	65	526	2.41e-119	366
XM_011427495.3	sp	Q6NT55	CP4FN_HUMAN	37.740	469	253	8	204	1514	65	526	5.63e-104	326
XM_011427496.3	sp	Q58CU2	E41L5_BOVIN	66.962	339	112	0	297	1313	40	378	2.59e-144	461
XM_011427498.3	sp	Q28727	NTCP2_RABIT	32.313	294	193	3	580	1455	31	320	1.23e-27	119
XM_011427505.3	sp	Q58CU2	E41L5_BOVIN	66.962	339	112	0	296	1312	40	378	3.61e-145	461
XM_011427509.3	sp	Q9UI14	PRAF1_HUMAN	50.714	140	69	0	243	662	31	170	2.68e-43	157
XM_011427510.3	sp	Q9UI14	PRAF1_HUMAN	50.714	140	69	0	218	637	31	170	3.03e-43	156
XM_011427530.3	sp	Q924H0	NPFF2_MOUSE	27.763	371	238	7	437	1510	20	373	2.93e-31	129
XM_011427531.2	sp	Q924H0	NPFF2_MOUSE	30.945	307	191	4	609	1496	57	353	4.19e-40	155
XM_011427569.3	sp	Q60803	TRAF3_MOUSE	42.676	553	276	11	570	2183	41	567	2.60e-145	439
XM_011427587.2	sp	D3YXG0	HMCN1_MOUSE	41.615	161	92	1	2015	2497	4540	4698	3.35e-29	130
XM_011427587.2	sp	D3YXG0	HMCN1_MOUSE	42.236	161	91	1	2015	2497	4654	4812	5.46e-26	120
XM_011427587.2	sp	D3YXG0	HMCN1_MOUSE	40.881	159	92	2	2015	2491	4597	4753	7.60e-26	120
XM_011427587.2	sp	D3YXG0	HMCN1_MOUSE	40.252	159	93	1	2015	2491	4711	4867	1.53e-22	109
XM_011427589.3	sp	P54366	GSC_DROME	86.792	53	7	0	673	831	280	332	3.50e-23	105
XM_011427591.3	sp	Q02337	BDH_BOVIN	40.667	300	161	7	228	1103	52	342	1.08e-46	168
XM_011427593.3	sp	Q6AYP4	ZC21C_RAT	45.255	137	69	3	1573	1968	378	513	3.62e-31	133
XM_011427594.3	sp	Q9UHC1	MLH3_HUMAN	44.034	352	192	3	227	1270	5	355	1.28e-87	322
XM_011427594.3	sp	Q9UHC1	MLH3_HUMAN	39.000	300	159	8	4577	5413	1141	1437	1.59e-50	202
XM_011427595.3	sp	P49578	ACM3_CHICK	36.907	569	279	10	1373	3052	115	612	3.58e-94	319
XM_011427600.3	sp	Q0DXS3	RDR1_ORYSJ	40.000	745	394	20	1524	3674	11	730	4.38e-138	454
XM_011427601.3	sp	Q5E9E4	SSRB_BOVIN	60.963	187	69	2	117	677	1	183	2.15e-78	241
XM_011427608.3	sp	Q9UKG1	DP13A_HUMAN	39.242	739	391	15	124	2286	3	701	6.37e-159	488
XM_011427609.3	sp	Q8K3H0	DP13A_MOUSE	41.168	685	361	12	124	2139	3	658	1.35e-162	498
XM_011427610.3	sp	Q9UKG1	DP13A_HUMAN	39.535	731	392	14	124	2262	3	701	1.78e-161	494
XM_011427611.3	sp	Q9UKG1	DP13A_HUMAN	39.728	735	383	16	124	2256	3	701	1.37e-159	490
XM_011427612.3	sp	Q9UKG1	DP13A_HUMAN	39.918	729	389	15	124	2253	3	701	5.06e-162	496
XM_011427613.3	sp	Q9UKG1	DP13A_HUMAN	40.222	721	390	14	124	2229	3	701	2.80e-164	501
XM_011427614.3	sp	Q8K3H0	DP13A_MOUSE	47.103	397	187	5	124	1314	3	376	4.90e-112	364
XM_011427614.3	sp	Q8K3H0	DP13A_MOUSE	42.328	189	102	3	1435	1995	475	658	1.03e-37	155
XM_011427615.3	sp	Q8K3H0	DP13A_MOUSE	41.353	665	345	13	124	2079	3	635	4.45e-159	481
XM_011427638.3	sp	Q5REG4	DTX3_PONAB	56.545	191	80	3	7081	7647	157	346	1.43e-61	219
XM_011427639.3	sp	Q5REG4	DTX3_PONAB	56.545	191	80	3	7078	7644	157	346	1.43e-61	219
XM_011427640.3	sp	Q5REG4	DTX3_PONAB	56.545	191	80	3	7075	7641	157	346	1.43e-61	219
XM_011427641.3	sp	Q5REG4	DTX3_PONAB	56.545	191	80	3	7072	7638	157	346	1.43e-61	219
XM_011427647.3	sp	Q3MHL6	T22D1_BOVIN	81.690	71	13	0	1656	1868	35	105	1.12e-28	115
XM_011427660.3	sp	Q9QXW9	LAT2_MOUSE	54.108	499	220	5	171	1643	3	500	7.37e-163	492
XM_011427661.3	sp	O80596	XYN2_ARATH	27.881	538	356	16	146	1723	546	1063	1.54e-56	210
XM_011427662.3	sp	O80596	XYN2_ARATH	27.881	538	356	16	146	1723	546	1063	7.73e-57	210
XM_011427670.3	sp	O16025	AOSL_PLEHO	32.386	704	419	18	209	2188	376	1066	1.30e-98	334
XM_011427676.3	sp	Q80T91	MEG11_MOUSE	37.725	334	169	19	621	1595	261	564	9.17e-33	139
XM_011427676.3	sp	Q80T91	MEG11_MOUSE	36.418	335	183	18	621	1613	522	830	1.85e-31	135
XM_011427676.3	sp	Q80T91	MEG11_MOUSE	36.254	331	173	17	621	1589	393	693	3.95e-27	121
XM_011427676.3	sp	Q80T91	MEG11_MOUSE	35.562	329	183	19	618	1592	131	434	1.09e-25	117
XM_011427676.3	sp	Q80T91	MEG11_MOUSE	34.915	295	162	12	744	1589	113	390	4.36e-25	115
XM_011427676.3	sp	Q80T91	MEG11_MOUSE	34.049	326	185	18	621	1586	479	778	2.65e-24	112
XM_011427676.3	sp	Q80T91	MEG11_MOUSE	36.508	252	131	13	900	1619	118	352	1.59e-21	103
XM_011427680.3	sp	Q6INI7	NIT2B_XENLA	70.803	274	80	0	47	868	3	276	1.19e-151	431
XM_011427681.3	sp	Q02645	HTS_DROME	45.394	597	279	8	411	2120	26	602	9.27e-163	530
XM_011427682.3	sp	Q02645	HTS_DROME	45.394	597	279	8	340	2049	26	602	6.46e-163	530
XM_011427683.3	sp	Q02645	HTS_DROME	45.394	597	279	8	259	1968	26	602	4.19e-163	530
XM_011427685.3	sp	Q02645	HTS_DROME	45.394	597	279	8	238	1947	26	602	3.73e-163	530
XM_011427686.3	sp	Q02645	HTS_DROME	45.777	592	279	8	405	2099	26	602	2.21e-163	532
XM_011427687.3	sp	Q02645	HTS_DROME	46.167	587	279	7	410	2089	26	602	7.79e-166	539
XM_011427688.3	sp	Q02645	HTS_DROME	45.394	597	279	8	410	2119	26	602	4.11e-163	531
XM_011427689.3	sp	Q02645	HTS_DROME	45.394	597	279	8	406	2115	26	602	6.00e-163	530
XM_011427690.3	sp	Q02645	HTS_DROME	45.394	597	279	8	407	2116	26	602	6.17e-163	530
XM_011427691.3	sp	Q02645	HTS_DROME	45.394	597	279	8	407	2116	26	602	4.93e-163	530
XM_011427692.3	sp	Q02645	HTS_DROME	45.394	597	279	8	400	2109	26	602	4.57e-163	530
XM_011427693.3	sp	Q02645	HTS_DROME	45.394	597	279	8	401	2110	26	602	6.78e-163	529
XM_011427694.3	sp	Q02645	HTS_DROME	45.394	597	279	8	394	2103	26	602	2.33e-163	530
XM_011427696.3	sp	P97564	GPAT1_RAT	35.606	792	475	19	483	2774	44	828	5.43e-146	461
XM_011427705.3	sp	Q9BPX3	CND3_HUMAN	41.249	897	504	7	134	2791	6	890	0.0	632
XM_011427708.3	sp	P56602	PPOX_BOVIN	37.768	466	266	11	102	1454	4	460	1.23e-83	271
XM_011427713.3	sp	Q9MYM7	B3GT1_PONPY	28.086	324	217	8	101	1036	1	320	2.59e-39	149
XM_011427724.3	sp	P49657	MNB_DROME	82.892	415	69	2	939	2180	77	490	0.0	673
XM_011427725.3	sp	P49657	MNB_DROME	82.892	415	69	2	256	1497	77	490	0.0	673
XM_011427726.2	sp	P49657	MNB_DROME	82.892	415	69	2	394	1635	77	490	0.0	672
XM_011427727.3	sp	P49657	MNB_DROME	82.892	415	69	2	275	1516	77	490	0.0	673
XM_011427731.3	sp	O01393	UNC9_CAEEL	34.271	391	249	3	156	1325	1	384	5.03e-71	240
XM_011427732.3	sp	O01393	UNC9_CAEEL	38.889	360	213	2	309	1388	20	372	3.05e-91	294
XM_011427734.3	sp	O01393	UNC9_CAEEL	38.889	360	213	2	300	1379	20	372	2.71e-91	294
XM_011427735.3	sp	O01393	UNC9_CAEEL	38.889	360	213	2	271	1350	20	372	2.18e-91	294
XM_011427736.3	sp	O01393	UNC9_CAEEL	38.889	360	213	2	537	1616	20	372	1.27e-90	294
XM_011427737.3	sp	O01393	UNC9_CAEEL	38.889	360	213	2	313	1392	20	372	2.72e-91	294
XM_011427738.3	sp	O01393	UNC9_CAEEL	38.889	360	213	2	242	1321	20	372	1.69e-91	294
XM_011427739.3	sp	O01393	UNC9_CAEEL	40.385	364	209	3	249	1340	20	375	1.13e-81	271
XM_011427740.3	sp	Q03412	UNC7_CAEEL	34.987	383	219	8	346	1455	138	503	3.11e-56	208
XM_011427741.3	sp	A8MPX8	PP2D1_HUMAN	31.203	532	276	14	624	2183	170	623	5.25e-60	219
XM_011427742.3	sp	A8MPX8	PP2D1_HUMAN	31.203	532	276	14	1346	2905	170	623	2.67e-59	219
XM_011427743.3	sp	Q8CDU5	EFHB_MOUSE	47.359	587	296	4	128	1870	262	841	6.51e-171	518
XM_011427744.3	sp	P51147	RAB5C_CANLF	83.256	215	32	3	208	843	1	214	4.73e-109	339
XM_011427750.3	sp	Q91ZU6	DYST_MOUSE	27.201	2169	1365	37	3848	9967	5125	7208	0.0	786
XM_011427750.3	sp	Q91ZU6	DYST_MOUSE	19.936	1881	1335	44	4076	9463	4639	6433	5.72e-34	149
XM_011427750.3	sp	Q91ZU6	DYST_MOUSE	19.376	1538	1114	30	3788	8245	5445	6908	8.60e-28	129
XM_011427750.3	sp	Q91ZU6	DYST_MOUSE	18.627	1675	1187	40	3794	8590	5338	6912	9.75e-27	125
XM_011427750.3	sp	Q91ZU6	DYST_MOUSE	21.953	1157	747	37	4721	7933	4522	5608	7.76e-23	112
XM_011427751.3	sp	Q91ZU6	DYST_MOUSE	27.201	2169	1365	37	3907	10026	5125	7208	0.0	786
XM_011427751.3	sp	Q91ZU6	DYST_MOUSE	19.936	1881	1335	44	4135	9522	4639	6433	5.75e-34	149
XM_011427751.3	sp	Q91ZU6	DYST_MOUSE	19.376	1538	1114	30	3847	8304	5445	6908	8.65e-28	129
XM_011427751.3	sp	Q91ZU6	DYST_MOUSE	18.627	1675	1187	40	3853	8649	5338	6912	9.80e-27	125
XM_011427751.3	sp	Q91ZU6	DYST_MOUSE	21.953	1157	747	37	4780	7992	4522	5608	7.80e-23	112
XM_011427752.3	sp	Q91ZU6	DYST_MOUSE	27.201	2169	1365	37	4200	10319	5125	7208	0.0	786
XM_011427752.3	sp	Q91ZU6	DYST_MOUSE	19.936	1881	1335	44	4428	9815	4639	6433	5.94e-34	149
XM_011427752.3	sp	Q91ZU6	DYST_MOUSE	19.376	1538	1114	30	4140	8597	5445	6908	8.91e-28	129
XM_011427752.3	sp	Q91ZU6	DYST_MOUSE	18.627	1675	1187	40	4146	8942	5338	6912	1.01e-26	125
XM_011427752.3	sp	Q91ZU6	DYST_MOUSE	21.953	1157	747	37	5073	8285	4522	5608	8.03e-23	112
XM_011427753.3	sp	Q91ZU6	DYST_MOUSE	27.269	2160	1366	35	3848	9940	5125	7208	0.0	792
XM_011427753.3	sp	Q91ZU6	DYST_MOUSE	19.796	1864	1349	41	4076	9436	4639	6433	7.64e-36	155
XM_011427753.3	sp	Q91ZU6	DYST_MOUSE	19.374	1533	1108	30	3788	8230	5445	6901	1.43e-27	128
XM_011427753.3	sp	Q91ZU6	DYST_MOUSE	18.487	1666	1191	37	3794	8563	5338	6912	2.50e-27	127
XM_011427753.3	sp	Q91ZU6	DYST_MOUSE	21.953	1157	747	37	4721	7933	4522	5608	8.33e-23	112
XM_011427754.3	sp	Q91ZU6	DYST_MOUSE	27.260	2157	1367	35	3848	9931	5125	7208	0.0	791
XM_011427754.3	sp	Q91ZU6	DYST_MOUSE	19.904	1869	1338	42	4076	9427	4639	6433	8.95e-35	152
XM_011427754.3	sp	Q91ZU6	DYST_MOUSE	18.407	1657	1200	37	3794	8554	5338	6912	6.18e-29	132
XM_011427754.3	sp	Q91ZU6	DYST_MOUSE	19.397	1526	1116	29	3788	8209	5445	6908	3.06e-28	130
XM_011427754.3	sp	Q91ZU6	DYST_MOUSE	21.845	1149	746	37	4721	7897	4522	5608	1.40e-21	108
XM_011427756.3	sp	Q91ZU6	DYST_MOUSE	27.201	2169	1365	37	3848	9967	5125	7208	0.0	786
XM_011427756.3	sp	Q91ZU6	DYST_MOUSE	19.936	1881	1335	44	4076	9463	4639	6433	5.37e-34	149
XM_011427756.3	sp	Q91ZU6	DYST_MOUSE	18.454	1669	1197	39	3794	8590	5338	6912	1.96e-28	131
XM_011427756.3	sp	Q91ZU6	DYST_MOUSE	19.116	1538	1118	29	3788	8245	5445	6908	1.18e-27	128
XM_011427756.3	sp	Q91ZU6	DYST_MOUSE	21.953	1157	747	37	4721	7933	4522	5608	5.43e-23	113
XM_011427757.3	sp	Q91ZU6	DYST_MOUSE	27.177	2182	1393	38	3848	10066	5125	7219	0.0	787
XM_011427757.3	sp	Q91ZU6	DYST_MOUSE	19.936	1881	1335	44	4076	9463	4639	6433	6.82e-34	149
XM_011427757.3	sp	Q91ZU6	DYST_MOUSE	19.181	1538	1117	29	3788	8245	5445	6908	1.30e-27	128
XM_011427757.3	sp	Q91ZU6	DYST_MOUSE	18.627	1675	1187	40	3794	8590	5338	6912	1.99e-26	124
XM_011427757.3	sp	Q91ZU6	DYST_MOUSE	21.953	1157	747	37	4721	7933	4522	5608	7.97e-23	112
XM_011427758.3	sp	Q91ZU6	DYST_MOUSE	27.201	2169	1365	37	3619	9738	5125	7208	0.0	786
XM_011427758.3	sp	Q91ZU6	DYST_MOUSE	19.936	1881	1335	44	3847	9234	4639	6433	5.57e-34	149
XM_011427758.3	sp	Q91ZU6	DYST_MOUSE	19.376	1538	1114	30	3559	8016	5445	6908	8.39e-28	129
XM_011427758.3	sp	Q91ZU6	DYST_MOUSE	18.627	1675	1187	40	3565	8361	5338	6912	9.51e-27	125
XM_011427758.3	sp	Q91ZU6	DYST_MOUSE	21.953	1157	747	37	4492	7704	4522	5608	7.57e-23	112
XM_011427759.3	sp	Q91ZU6	DYST_MOUSE	27.294	2136	1363	36	3848	9940	5125	7175	0.0	784
XM_011427759.3	sp	Q91ZU6	DYST_MOUSE	19.947	1880	1334	44	4079	9463	4640	6433	1.09e-33	148
XM_011427759.3	sp	Q91ZU6	DYST_MOUSE	19.181	1538	1117	29	3788	8245	5445	6908	1.81e-27	128
XM_011427759.3	sp	Q91ZU6	DYST_MOUSE	18.627	1675	1187	40	3794	8590	5338	6912	2.66e-26	124
XM_011427759.3	sp	Q91ZU6	DYST_MOUSE	21.972	1156	746	37	4724	7933	4523	5608	9.49e-23	112
XM_011427760.3	sp	Q80ZA4	PKHL1_MOUSE	37.400	4230	2458	80	146	12529	32	4173	0.0	2456
XM_011427761.3	sp	Q80ZA4	PKHL1_MOUSE	37.370	4228	2456	82	155	12529	35	4173	0.0	2452
XM_011427764.3	sp	G5EDE9	NFKI1_CAEEL	29.680	219	142	3	2351	2998	369	578	8.43e-24	112
XM_011427765.3	sp	G5EDE9	NFKI1_CAEEL	29.680	219	142	3	2293	2940	369	578	8.24e-24	112
XM_011427766.3	sp	G5EDE9	NFKI1_CAEEL	29.680	219	142	3	2251	2898	369	578	8.12e-24	112
XM_011427767.3	sp	G5EDE9	NFKI1_CAEEL	29.680	219	142	3	2243	2890	369	578	8.10e-24	112
XM_011427782.3	sp	O60494	CUBN_HUMAN	41.498	3552	1999	49	660	11219	119	3623	0.0	2747
XM_011427785.3	sp	Q5RGQ2	ANM8B_DANRE	74.545	330	81	2	177	1166	93	419	2.69e-173	504
XM_011427807.3	sp	O75376	NCOR1_HUMAN	50.789	380	163	6	715	1815	142	510	6.70e-89	329
XM_011427814.2	sp	Q9Z0R0	HASP_MOUSE	47.147	333	168	3	1505	2485	423	753	7.02e-93	318
XM_011427825.3	sp	Q99KH8	STK24_MOUSE	65.942	276	91	3	397	1218	24	298	3.10e-114	355
XM_011427826.3	sp	Q99KH8	STK24_MOUSE	65.942	276	91	3	396	1217	24	298	2.82e-111	355
XM_011427827.3	sp	Q7Z9I2	YCP9_SCHPO	28.727	275	162	7	149	937	1	253	8.38e-27	110
XM_011427829.3	sp	P30988	CALCR_HUMAN	26.209	393	254	14	616	1779	55	416	7.88e-32	134
XM_011427832.3	sp	P52947	PDX1_RAT	77.083	96	19	2	828	1112	116	209	9.99e-43	158
